Date,Time,Area Name,Road/Intersection Name,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Weather Conditions,Temperature,Roadwork and Construction Activity,Searches,Searches which got estimate,Searches for Quotes,Searches which got Quotes,Bookings,Completed Trips,Search-to-estimate Rate,Estimate-to-search for quotes Rate,Quote Acceptance Rate,Quote-to-booking Rate,Cancelled Bookings,Booking Cancellation Rate,Conversion Rate,Drivers' Earnings,Average Distance per Trip (km),Average Fare per Trip,Distance Travelled (km),latitude,longitude,h3_index,event name,event type,event importance
03-02-2024,17:30,Yeshwanthpur,Orion Mall Road,933,50.3,1.19,22.0,18.7,3,143.8,24,90,55,33,Clear,29.9,0,396,384,316,287,198,190,0.97,0.908,0.69,0.69,8,0.04,0.48,63709.92,9.36,173.19,1778.4,13.021283,77.553891,8986d8b3443ffff,Startup Expo  Yeshwanthpur,Exhibition,0.63
03-02-2024,18:00,Malleshwaram,Margosa Road,430,48.9,1.23,16.1,8.6,0,156.4,32,95,25,37,Light Rain,23.5,1,337,318,292,266,141,99,0.944,0.911,0.53,0.53,42,0.298,0.294,9585.09,6.95,136.06,688.05,13.013137,77.573623,8986d884c6fffff,No Event,No Event,0.0
03-02-2024,20:00,Jayanagar,9th Main Road,498,47.4,1.27,17.8,10.0,2,168.9,8,84,85,25,Clear,32.2,0,278,251,160,151,149,126,0.903,0.944,0.987,0.987,23,0.154,0.453,6966.61,2.66,96.14,335.16,12.920951,77.594044,8986d88412bffff,Auto Expo  Jayanagar,Exhibition,0.68
03-02-2024,20:00,Electronic City,Hosur Road,959,49.9,1.2,22.5,19.2,0,142.9,21,80,79,40,Cloudy,27.9,0,183,172,157,136,114,81,0.94,0.866,0.838,0.838,33,0.289,0.443,7664.19,4.33,128.52,350.73,12.831413,77.675142,8986d887557ffff,City Cultural Event  Electronic City,Local,0.65
03-02-2024,20:15,Marathahalli,Outer Ring Road,876,37.9,1.58,27.4,17.5,1,185.4,11,80,76,5,Rain,20.2,0,207,189,163,135,109,99,0.913,0.828,0.807,0.807,10,0.092,0.478,9146.46,7.88,157.75,780.12,12.951012,77.696949,8986d880d77ffff,Neighborhood Festivity  Marathahalli,Cultural,0.35
03-02-2024,20:15,HSR Layout,Agara Junction,1067,47.0,1.28,25.4,21.3,0,158.8,24,94,94,2,Light Rain,22.1,0,554,524,475,454,266,189,0.946,0.956,0.586,0.586,77,0.289,0.341,43778.8,8.1,144.6,1530.9,12.913374,77.635483,8986dd4960fffff,Startup Expo  HSR Layout,Exhibition,0.42
03-02-2024,20:15,KR Puram,Tin Factory Junction,433,52.2,1.15,14.5,8.7,1,147.9,19,96,68,20,Clear,28.1,0,324,296,188,161,105,89,0.914,0.856,0.652,0.652,16,0.152,0.275,3925.68,7.85,139.7,698.65,12.99947,77.691625,8986d88747bffff,Farmers Market  KR Puram,Local,0.32
03-02-2024,20:15,BTM Layout,Madiwala Road,678,37.9,1.58,24.9,13.6,0,172.5,11,92,63,26,Fog,19.9,0,467,397,349,318,181,174,0.85,0.911,0.569,0.569,7,0.039,0.373,13233.64,4.47,77.09,777.78,12.90537,77.6081,8986d886c0bffff,No Event,No Event,0.0
03-02-2024,22:15,Banashankari,Kanakapura Road,280,47.9,1.25,14.7,5.6,0,150.8,12,96,81,37,Rain,20.4,1,345,303,293,289,206,189,0.878,0.986,0.713,0.713,17,0.083,0.548,16904.54,3.02,75.78,570.78,12.92234,77.568681,8986dd49a87ffff,Community Art Showcase  Banashankari,Exhibition,0.34
03-02-2024,22:30,JP Nagar,Outer Ring Road,126,53.5,1.12,9.9,2.5,1,155.5,31,96,57,16,Clear,28.9,0,419,368,333,270,267,251,0.878,0.811,0.989,0.989,16,0.06,0.599,53822.48,7.66,119.3,1922.66,12.891176,77.584603,8986d886867ffff,"Bengaluru Tech Summit  Palace Grounds, JP Nagar",Exhibition,0.79
04-02-2024,00:30,Ulsoor,Murphy Town Road,252,55.4,1.08,10.6,5.0,0,144.2,17,92,35,15,Clear,29.4,1,45,40,25,22,12,9,0.889,0.88,0.545,0.545,3,0.25,0.2,397.73,3.61,104.68,32.49,12.985277,77.622429,8986dd490c7ffff,No Event,No Event,0.0
04-02-2024,08:00,KR Puram,Old Madras Road,815,34.1,1.76,28.5,16.3,0,180.6,34,90,60,2,Light Rain,22.8,0,381,327,202,164,110,103,0.858,0.812,0.671,0.671,7,0.064,0.27,10340.62,5.67,89.73,584.01,12.996016,77.702911,8986d887653ffff,No Event,No Event,0.0
04-02-2024,08:30,Indiranagar,100 Feet Road,1496,45.2,1.33,31.8,29.9,2,168.7,19,94,30,19,Clear,30.0,1,431,385,341,288,276,213,0.893,0.845,0.958,0.958,63,0.228,0.494,55507.65,5.21,131.62,1109.73,12.976945,77.643432,8986d8860b7ffff,"Global Music Festival  Koramangala Indoor Stadium, Indiranagar",Concert,0.8
04-02-2024,09:45,Basavanagudi,DVG Road,1355,47.5,1.26,28.9,27.1,0,145.1,38,91,54,13,Rain,23.3,0,354,309,207,186,160,143,0.873,0.899,0.86,0.86,17,0.106,0.404,30979.58,3.25,117.41,464.75,12.943109,77.568541,8986dd49a0bffff,"Global Music Festival  Koramangala Indoor Stadium, Basavanagudi",Concert,0.94
04-02-2024,17:45,Electronic City,Hosur Road,1109,47.6,1.26,25.6,22.2,1,146.6,29,87,77,14,Clear,31.5,0,210,185,156,133,128,107,0.881,0.853,0.962,0.962,21,0.164,0.51,4496.48,4.89,98.8,523.23,12.831413,77.675142,8986d887557ffff,Major Bengaluru Event  Electronic City,Local,0.71
04-02-2024,18:15,Electronic City,Wipro Gate,414,60.6,1.0,10.1,8.3,0,143.8,8,95,47,25,Clear,30.3,0,288,252,243,235,182,135,0.875,0.967,0.774,0.774,47,0.258,0.469,27486.96,7.63,146.68,1030.05,12.839326,77.666968,8986d894bd7ffff,Folk Dance Evening  Electronic City,Cultural,0.48
04-02-2024,18:45,Hebbal,Nagawara Junction,1101,49.3,1.22,24.7,22.0,0,153.8,8,83,47,39,Clear,30.8,1,450,409,277,254,229,189,0.909,0.917,0.902,0.902,40,0.175,0.42,25989.02,6.45,115.2,1219.05,13.028951,77.592978,8986dd48273ffff,Auto Expo  Hebbal,Exhibition,0.48
04-02-2024,20:15,Electronic City,Velankani Junction,610,51.3,1.17,17.3,12.2,0,140.7,27,82,66,31,Fog,18.6,0,271,249,177,153,142,124,0.919,0.864,0.928,0.928,18,0.127,0.458,15080.65,5.5,117.34,682.0,12.836427,77.669637,8986d8875a3ffff,Neighborhood Festivity  Electronic City,Sports,0.2
04-02-2024,20:30,Rajajinagar,Malleswaram Link Road,475,42.0,1.43,20.2,9.5,0,169.5,20,90,92,35,Light Rain,25.9,0,684,654,434,404,355,323,0.956,0.931,0.879,0.879,32,0.09,0.472,78649.38,7.02,133.89,2267.46,12.992758,77.544283,8986dd49b7bffff,Tech Connect Expo  Rajajinagar,Exhibition,0.6
04-02-2024,20:45,Electronic City,Hosur Road,732,43.4,1.38,22.8,14.6,0,179.0,31,89,76,18,Clear,31.5,0,509,459,323,306,285,207,0.902,0.947,0.931,0.931,78,0.274,0.407,38541.94,3.46,87.94,716.22,12.831413,77.675142,8986d887557ffff,Karaga Festival Parade  Electronic City,Cultural,0.79
04-02-2024,22:15,Hebbal,Outer Ring Road,292,52.8,1.14,12.4,5.8,1,150.5,25,98,59,40,Clear,29.3,0,116,104,94,79,50,44,0.897,0.84,0.633,0.633,6,0.12,0.379,5708.99,7.29,129.36,320.76,13.038659,77.593581,8986d886abbffff,Neighborhood Festivity  Hebbal,Cultural,0.27
04-02-2024,22:15,Rajajinagar,Chord Road,247,59.6,1.01,8.4,4.9,0,155.5,1,97,46,15,Clear,28.3,0,206,192,187,158,118,85,0.932,0.845,0.747,0.747,33,0.28,0.413,6568.49,2.94,71.7,249.9,12.992372,77.551166,8986dd49d67ffff,No Event,No Event,0.0
05-02-2024,00:15,KR Puram,Mahadevapura Road,109,64.1,1.0,4.4,2.2,0,143.9,1,88,74,33,Clear,30.7,0,208,179,108,88,61,55,0.861,0.815,0.693,0.693,6,0.098,0.264,3176.61,7.44,150.44,409.2,12.999746,77.700032,8986d895d17ffff,No Event,No Event,0.0
05-02-2024,00:30,Indiranagar,CMH Road,245,47.1,1.27,14.6,4.9,1,142.2,18,94,21,9,Clear,32.3,0,164,157,113,99,90,72,0.957,0.876,0.909,0.909,18,0.2,0.439,6056.28,4.03,115.23,290.16,12.971032,77.643665,8986d88449bffff,College Fest  Indiranagar,Local,0.28
05-02-2024,08:00,Whitefield,ITPL Main Road,757,39.6,1.52,25.0,15.1,1,164.0,31,83,65,7,Light Rain,25.0,0,717,687,582,505,485,465,0.958,0.868,0.96,0.96,20,0.041,0.649,69642.72,5.91,108.42,2748.15,12.972544,77.75054,8986d882c0bffff,Art & Design Fair  Whitefield,Exhibition,0.42
05-02-2024,08:30,Koramangala,Koramangala 80 Feet Road,1150,41.8,1.44,29.1,23.0,2,181.0,62,82,80,39,Fog,20.6,0,309,285,262,218,186,163,0.922,0.832,0.853,0.853,23,0.124,0.528,8660.39,3.99,87.35,650.37,12.929292,77.61797,8986d88454fffff,City Cultural Event  Koramangala,Sports,0.57
05-02-2024,08:30,Ulsoor,Ulsoor Lake Road,577,36.0,1.67,24.5,11.5,0,167.2,18,93,24,30,Clear,30.9,1,278,265,191,159,130,96,0.953,0.832,0.818,0.818,34,0.262,0.345,5878.84,5.04,131.23,483.84,12.983273,77.617488,8986d886ecfffff,Startup Expo  Ulsoor,Exhibition,0.4
05-02-2024,09:30,KR Puram,Mahadevapura Road,652,47.8,1.26,19.6,13.0,0,141.5,41,98,21,35,Cloudy,28.0,0,773,697,469,441,293,267,0.902,0.94,0.664,0.664,26,0.089,0.345,36991.61,5.27,102.17,1407.09,12.999746,77.700032,8986d895d17ffff,City Cultural Event  KR Puram,Sports,0.55
05-02-2024,10:45,Basavanagudi,Gandhi Bazaar Main Road,543,60.6,1.0,11.8,10.9,1,148.7,45,80,68,29,Rain,20.8,0,32,29,25,20,10,8,0.906,0.8,0.5,0.5,2,0.2,0.25,465.19,4.61,116.53,36.88,12.941844,77.570185,8986dd49a57ffff,No Event,No Event,0.0
05-02-2024,14:15,Yeshwanthpur,Yeshwanthpur Circle,50,55.0,1.09,8.1,1.0,0,147.6,40,88,86,33,Clear,32.4,1,190,161,136,125,112,95,0.847,0.919,0.896,0.896,17,0.152,0.5,7330.48,6.19,97.24,588.05,13.022581,77.549194,8986d884b13ffff,No Event,No Event,0.0
05-02-2024,17:15,Jayanagar,30th Cross Road,462,53.5,1.12,14.3,9.2,1,147.4,46,93,65,20,Rain,21.8,0,271,235,151,127,87,77,0.867,0.841,0.685,0.685,10,0.115,0.284,8755.36,2.56,102.99,197.12,12.925834,77.585989,8986d886877ffff,No Event,No Event,0.0
05-02-2024,17:15,Electronic City,Wipro Gate,467,48.1,1.25,17.0,9.3,2,157.1,41,99,34,33,Clear,28.3,0,646,575,461,426,314,299,0.89,0.924,0.737,0.737,15,0.048,0.463,73796.33,9.53,138.93,2849.47,12.839326,77.666968,8986d894bd7ffff,Karaga Festival Parade  Electronic City,Cultural,0.72
05-02-2024,17:45,Whitefield,Varthur Road,1046,50.0,1.2,23.6,20.9,1,161.8,34,99,79,25,Fog,20.3,0,735,635,569,501,372,344,0.864,0.88,0.743,0.743,28,0.075,0.468,31585.92,4.76,84.28,1637.44,12.969941,77.75045,8986d882c0bffff,City Cultural Event  Whitefield,Sports,0.59
05-02-2024,20:00,Jayanagar,30th Cross Road,640,51.5,1.17,17.6,12.8,0,135.0,25,92,51,25,Storm,19.9,0,591,533,334,269,236,165,0.902,0.805,0.877,0.877,71,0.301,0.279,20660.09,6.91,100.81,1140.15,12.925834,77.585989,8986d886877ffff,No Event,No Event,0.0
05-02-2024,22:15,Whitefield,Whitefield Main Road,224,56.0,1.07,9.9,4.5,1,149.6,30,84,38,1,Cloudy,26.0,0,98,84,62,52,33,28,0.857,0.839,0.635,0.635,5,0.152,0.286,2259.86,3.37,87.89,94.36,12.969828,77.748407,8986d882e3bffff,No Event,No Event,0.0
05-02-2024,22:30,Ulsoor,Cambridge Layout Road,62,58.2,1.03,6.7,1.2,0,144.4,21,82,24,19,Clear,32.5,0,81,69,62,49,28,21,0.852,0.79,0.571,0.571,7,0.25,0.259,2158.63,6.31,141.94,132.51,12.978999,77.624157,8986d8845c3ffff,No Event,No Event,0.0
06-02-2024,08:15,HSR Layout,27th Main Road,329,47.9,1.25,15.3,6.6,0,148.9,29,80,70,7,Clear,30.9,0,520,466,301,241,208,160,0.896,0.801,0.863,0.863,48,0.231,0.308,16046.3,2.44,94.29,390.4,12.90854,77.645012,8986d88626fffff,No Event,No Event,0.0
06-02-2024,09:15,Electronic City,Hosur Road,981,45.9,1.31,24.8,19.6,1,161.8,44,85,51,37,Clear,32.3,0,976,884,784,759,751,549,0.906,0.968,0.989,0.989,202,0.269,0.562,200000.0,7.52,170.69,4128.48,12.831413,77.675142,8986d887557ffff,"Global Music Festival  Koramangala Indoor Stadium, Electronic City",Concert,0.84
06-02-2024,14:30,HSR Layout,Outer Ring Road,147,47.5,1.26,13.2,2.9,1,145.7,39,94,80,26,Rain,20.8,0,481,449,319,286,207,149,0.933,0.897,0.724,0.724,58,0.28,0.31,39297.65,6.9,154.05,1028.1,12.907089,77.636845,8986d88440bffff,"RCB Premier Match  M. Chinnaswamy Stadium, HSR Layout",Sports,0.8
06-02-2024,17:15,BTM Layout,BTM Main Road,759,45.5,1.32,22.1,15.2,1,148.7,39,84,81,20,Light Rain,25.6,0,282,251,167,142,117,110,0.89,0.85,0.824,0.824,7,0.06,0.39,9947.42,3.23,92.33,355.3,12.911673,77.614754,8986d886e1bffff,No Event,No Event,0.0
06-02-2024,17:45,Banashankari,Ring Road Junction,807,49.6,1.21,20.7,16.1,1,138.5,32,81,62,20,Clear,30.3,0,775,689,597,490,404,329,0.889,0.821,0.824,0.824,75,0.186,0.425,89898.41,9.3,166.31,3059.7,12.923679,77.568044,8986d884883ffff,Major Bengaluru Event  Banashankari,Local,0.81
06-02-2024,18:00,Rajajinagar,Industrial Town Road,974,43.2,1.39,26.1,19.5,0,155.4,51,80,50,26,Clear,29.5,0,363,347,276,228,156,114,0.956,0.826,0.684,0.684,42,0.269,0.314,19313.43,6.78,118.21,772.92,12.992022,77.547103,8986d8b34abffff,Karaga Festival Parade  Rajajinagar,Cultural,0.71
06-02-2024,18:30,Hebbal,Outer Ring Road,1034,45.1,1.33,25.9,20.7,1,135.2,47,92,55,39,Cloudy,25.2,0,869,757,723,626,575,520,0.871,0.866,0.919,0.919,55,0.096,0.598,66546.54,2.81,85.85,1461.2,13.038659,77.593581,8986d886abbffff,Startup Expo  Hebbal,Exhibition,0.47
06-02-2024,20:00,Yeshwanthpur,Tumkur Road,233,47.9,1.25,14.1,4.7,0,131.0,34,85,91,16,Fog,18.8,0,236,224,139,121,109,91,0.949,0.871,0.901,0.901,18,0.165,0.386,17313.08,8.39,148.19,763.49,13.02128,77.545858,8986dd49b7bffff,Neighborhood Festivity  Yeshwanthpur,Cultural,0.3
06-02-2024,20:15,Ulsoor,Ulsoor Lake Road,647,51.3,1.17,17.8,12.9,1,149.9,19,80,86,9,Clear,32.5,0,334,315,230,215,147,106,0.943,0.935,0.684,0.684,41,0.279,0.317,7761.39,5.96,99.93,631.76,12.983273,77.617488,8986d886ecfffff,No Event,No Event,0.0
06-02-2024,20:15,MG Road,MG Road,585,51.6,1.16,16.8,11.7,0,140.9,42,97,60,51,Rain,20.8,0,999,887,781,730,610,458,0.888,0.935,0.836,0.836,152,0.249,0.458,163417.91,6.6,135.42,3022.8,12.976004,77.606737,8986d884537ffff,"Global Music Festival  Koramangala Indoor Stadium, MG Road",Concert,0.89
06-02-2024,20:45,HSR Layout,Agara Junction,826,45.6,1.32,22.9,16.5,1,141.3,9,99,25,18,Clear,32.3,0,977,933,807,705,487,386,0.955,0.874,0.691,0.691,101,0.207,0.395,107522.56,6.5,152.51,2509.0,12.913374,77.635483,8986dd4960fffff,Karaga Festival Parade  HSR Layout,Cultural,0.7
06-02-2024,20:45,Ulsoor,Murphy Town Road,374,58.9,1.02,10.4,7.5,0,145.1,15,88,63,32,Cloudy,26.7,0,502,460,333,311,295,212,0.916,0.934,0.949,0.949,83,0.281,0.422,20754.26,4.89,87.74,1036.68,12.985277,77.622429,8986dd490c7ffff,Neighborhood Event  Ulsoor,No Event,0.19
06-02-2024,22:30,Ulsoor,Ulsoor Lake Road,128,46.9,1.28,13.2,2.6,0,140.9,26,96,61,24,Fog,19.1,0,362,341,321,279,190,186,0.942,0.869,0.681,0.681,4,0.021,0.514,28336.18,8.87,127.55,1649.82,12.983273,77.617488,8986d886ecfffff,Startup Expo  Ulsoor,Exhibition,0.56
06-02-2024,22:30,KR Puram,Old Madras Road,378,52.0,1.15,13.9,7.6,1,139.5,10,81,39,29,Storm,21.6,0,185,172,138,130,107,100,0.93,0.942,0.823,0.823,7,0.065,0.541,8177.23,5.48,146.49,548.0,12.996016,77.702911,8986d887653ffff,"Global Music Festival  Koramangala Indoor Stadium, KR Puram",Concert,0.74
07-02-2024,00:30,Whitefield,Whitefield Main Road,221,50.4,1.19,12.7,4.4,0,148.3,54,91,33,6,Storm,18.4,1,98,84,64,61,56,50,0.857,0.953,0.918,0.918,6,0.107,0.51,6362.81,6.15,113.94,307.5,12.969828,77.748407,8986d882e3bffff,RockFusion Live Show  Whitefield,Concert,0.47
07-02-2024,08:30,Jayanagar,9th Main Road,1630,49.2,1.22,31.6,32.6,2,151.3,32,87,87,16,Clear,28.8,0,744,718,652,549,391,292,0.965,0.842,0.712,0.712,99,0.253,0.392,51270.38,4.22,126.87,1232.24,12.920951,77.594044,8986d88412bffff,"Bengaluru Tech Summit  Palace Grounds, Jayanagar",Exhibition,0.92
07-02-2024,09:15,Whitefield,Whitefield Main Road,1062,48.4,1.24,24.6,21.2,0,156.2,40,93,70,38,Cloudy,24.9,0,664,633,392,327,185,158,0.953,0.834,0.566,0.566,27,0.146,0.238,11476.33,2.89,60.78,456.62,12.969828,77.748407,8986d882e3bffff,No Event,No Event,0.0
07-02-2024,09:30,BTM Layout,Madiwala Road,1470,35.9,1.67,36.2,29.4,1,171.0,12,93,67,32,Clear,32.7,0,331,308,303,255,252,202,0.931,0.842,0.988,0.988,50,0.198,0.61,38357.34,5.55,114.67,1121.1,12.90537,77.6081,8986d886c0bffff,"RCB Premier Match  M. Chinnaswamy Stadium, BTM Layout",Sports,0.74
07-02-2024,09:30,Koramangala,Koramangala 80 Feet Road,1135,35.6,1.69,32.0,22.7,1,183.1,35,86,81,12,Clear,28.7,0,999,899,623,514,456,347,0.9,0.825,0.887,0.887,109,0.239,0.347,76021.28,6.36,115.32,2206.92,12.929292,77.61797,8986d88454fffff,"RCB Premier Match  M. Chinnaswamy Stadium, Koramangala",Sports,0.76
07-02-2024,09:30,Ulsoor,Cambridge Layout Road,949,50.5,1.19,22.1,19.0,0,152.1,35,93,80,14,Light Rain,23.6,0,503,455,310,272,139,120,0.905,0.877,0.511,0.511,19,0.137,0.239,6201.99,5.19,127.86,622.8,12.978999,77.624157,8986d8845c3ffff,No Event,No Event,0.0
07-02-2024,10:00,MG Road,Brigade Road,1068,41.2,1.46,28.3,21.4,1,176.0,50,85,68,33,Clear,31.2,0,49,42,32,30,21,18,0.857,0.938,0.7,0.7,3,0.143,0.367,1336.53,6.84,129.49,123.12,12.972323,77.607471,8986d884537ffff,No Event,No Event,0.0
07-02-2024,10:15,JP Nagar,Outer Ring Road,718,47.1,1.27,20.8,14.4,0,153.8,18,91,23,12,Clear,32.2,0,78,67,41,35,31,22,0.859,0.854,0.886,0.886,9,0.29,0.282,855.47,6.42,113.48,141.24,12.891176,77.584603,8986d886867ffff,No Event,No Event,0.0
07-02-2024,10:15,Banashankari,Kanakapura Road,1181,45.0,1.33,27.9,23.6,0,152.6,46,93,32,10,Storm,20.1,0,498,478,296,253,197,169,0.96,0.855,0.779,0.779,28,0.142,0.339,8568.55,9.88,161.13,1669.72,12.92234,77.568681,8986dd49a87ffff,Karaga Festival Parade  Banashankari,Cultural,0.9
07-02-2024,10:30,Ulsoor,Ulsoor Lake Road,854,48.1,1.25,22.1,17.1,2,136.6,50,83,61,21,Clear,28.8,0,239,217,136,133,124,92,0.908,0.978,0.932,0.932,32,0.258,0.385,5199.8,7.24,125.45,666.08,12.983273,77.617488,8986d886ecfffff,No Event,No Event,0.0
07-02-2024,14:00,Koramangala,Sony World Junction,433,47.0,1.28,17.1,8.7,1,152.7,43,97,67,26,Cloudy,25.4,0,187,167,104,86,67,66,0.893,0.827,0.779,0.779,1,0.015,0.353,4614.14,8.67,140.12,572.22,12.933476,77.620954,8986d88454bffff,Folk Dance Evening  Koramangala,Cultural,0.4
07-02-2024,14:15,MG Road,Brigade Road,106,48.8,1.23,12.0,2.1,0,144.9,42,99,73,23,Clear,31.1,0,153,138,115,95,63,54,0.902,0.826,0.663,0.663,9,0.143,0.353,2380.72,7.83,139.45,422.82,12.972323,77.607471,8986d884537ffff,No Event,No Event,0.0
07-02-2024,14:30,Banashankari,Ring Road Junction,194,59.7,1.01,7.7,3.9,0,146.7,21,81,75,23,Clear,28.5,1,254,224,165,152,115,92,0.882,0.921,0.757,0.757,23,0.2,0.362,4058.9,7.19,122.76,661.48,12.923679,77.568044,8986d884883ffff,No Event,No Event,0.0
07-02-2024,17:30,Basavanagudi,Gandhi Bazaar Main Road,972,46.5,1.29,24.4,19.4,0,152.5,26,83,35,8,Clear,29.9,0,923,837,570,474,383,285,0.907,0.832,0.808,0.808,98,0.256,0.309,85913.26,9.43,171.37,2687.55,12.941844,77.570185,8986dd49a57ffff,Karaga Festival Parade  Basavanagudi,Cultural,0.72
07-02-2024,17:30,Marathahalli,Outer Ring Road,618,42.9,1.4,21.6,12.4,1,175.1,33,94,82,6,Storm,19.6,0,502,434,410,357,322,277,0.865,0.871,0.902,0.902,45,0.14,0.552,31204.72,2.7,84.05,747.9,12.951012,77.696949,8986d880d77ffff,Art & Design Fair  Marathahalli,Exhibition,0.44
07-02-2024,18:15,Banashankari,Kanakapura Road,722,52.1,1.15,18.3,14.4,0,155.8,38,87,86,35,Light Rain,24.1,0,509,438,334,325,209,169,0.861,0.973,0.643,0.643,40,0.191,0.332,39962.4,7.14,129.72,1206.66,12.92234,77.568681,8986dd49a87ffff,Startup Expo  Banashankari,Exhibition,0.6
07-02-2024,20:00,Banashankari,Outer Ring Road,1231,35.2,1.7,33.4,24.6,1,187.5,48,83,32,28,Light Rain,23.7,0,284,254,204,168,166,140,0.894,0.824,0.988,0.988,26,0.157,0.493,27697.45,5.27,125.82,737.8,12.916347,77.566512,8986dd49abbffff,Startup Expo  Banashankari,Exhibition,0.64
07-02-2024,20:45,Yeshwanthpur,Orion Mall Road,986,51.9,1.16,21.9,19.7,0,140.8,23,85,71,17,Clear,29.6,0,756,701,660,604,597,457,0.927,0.915,0.988,0.988,140,0.235,0.604,42254.57,3.38,71.91,1544.66,13.021283,77.553891,8986d8b3443ffff,"RCB Premier Match  M. Chinnaswamy Stadium, Yeshwanthpur",Sports,0.8
07-02-2024,22:30,Hebbal,Outer Ring Road,58,47.2,1.27,12.2,1.2,2,146.8,31,99,35,20,Clear,28.1,0,171,154,126,115,103,75,0.901,0.913,0.896,0.896,28,0.272,0.439,5229.33,5.34,97.51,400.5,13.038659,77.593581,8986d886abbffff,No Event,No Event,0.0
08-02-2024,00:45,Basavanagudi,Sajjan Rao Circle,323,41.5,1.45,18.4,6.5,1,177.1,24,93,63,25,Rain,21.2,0,416,361,222,198,196,155,0.868,0.892,0.99,0.99,41,0.209,0.373,8877.21,2.94,69.36,455.7,12.945194,77.575497,8986d886983ffff,Indie Music Night  Basavanagudi,Concert,0.52
08-02-2024,00:45,Yeshwanthpur,Yeshwanthpur Circle,194,47.6,1.26,13.7,3.9,0,148.8,24,85,32,23,Cloudy,27.8,1,533,498,478,465,392,350,0.934,0.973,0.843,0.843,42,0.107,0.657,56876.46,4.0,121.89,1400.0,13.022581,77.549194,8986d884b13ffff,Auto Expo  Yeshwanthpur,Exhibition,0.66
08-02-2024,08:00,Marathahalli,Varthur Kodi,412,44.7,1.34,18.0,8.2,0,167.9,30,94,67,34,Clear,32.0,0,566,497,466,424,349,331,0.878,0.91,0.823,0.823,18,0.052,0.585,42546.03,4.14,114.1,1370.34,12.950397,77.701009,8986d895a2bffff,No Event,No Event,0.0
08-02-2024,08:00,MG Road,MG Road,643,45.7,1.31,20.5,12.9,2,153.5,30,93,91,25,Light Rain,23.5,1,666,624,434,349,324,279,0.937,0.804,0.928,0.928,45,0.139,0.419,29320.24,4.95,118.35,1381.05,12.976004,77.606737,8986d884537ffff,No Event,No Event,0.0
08-02-2024,08:00,Koramangala,Intermediate Ring Road,1000,47.3,1.27,24.4,20.0,0,144.1,44,86,44,26,Cloudy,25.5,0,931,840,834,744,588,443,0.902,0.892,0.79,0.79,145,0.247,0.476,106866.23,6.66,144.94,2950.38,12.929295,77.613727,8986d886ccfffff,RockFusion Live Show  Koramangala,Concert,0.68
08-02-2024,08:00,Jayanagar,9th Main Road,526,49.8,1.2,16.9,10.5,1,142.5,28,82,69,28,Cloudy,25.8,1,71,60,40,32,21,18,0.845,0.8,0.656,0.656,3,0.143,0.254,1539.4,2.72,93.32,48.96,12.920951,77.594044,8986d88412bffff,No Event,No Event,0.0
08-02-2024,08:30,Hebbal,Outer Ring Road,1072,44.1,1.36,26.9,21.4,1,176.8,21,92,68,36,Cloudy,27.6,0,34,30,20,17,9,7,0.882,0.85,0.529,0.529,2,0.222,0.206,721.69,3.66,80.4,25.62,13.038659,77.593581,8986d886abbffff,No Event,No Event,0.0
08-02-2024,08:30,KR Puram,Mahadevapura Road,709,41.4,1.45,23.5,14.2,0,167.8,18,83,53,39,Clear,29.4,0,461,402,298,268,175,144,0.872,0.899,0.653,0.653,31,0.177,0.312,49578.5,8.33,169.61,1199.52,12.999746,77.700032,8986d895d17ffff,"RCB Premier Match  M. Chinnaswamy Stadium, KR Puram",Sports,0.75
08-02-2024,09:00,Rajajinagar,Malleswaram Link Road,1157,41.9,1.43,29.1,23.1,0,160.2,28,90,85,32,Storm,20.5,0,509,476,382,319,210,200,0.935,0.835,0.658,0.658,10,0.048,0.393,8396.7,3.91,112.34,782.0,12.992758,77.544283,8986dd49b7bffff,Art & Design Fair  Rajajinagar,Exhibition,0.61
08-02-2024,09:15,Indiranagar,CMH Road,1433,36.6,1.64,35.3,28.7,2,177.4,39,85,30,41,Clear,30.4,0,787,692,572,479,474,367,0.879,0.837,0.99,0.99,107,0.226,0.466,100358.61,5.56,147.04,2040.52,12.971032,77.643665,8986d88449bffff,"Bengaluru Tech Summit  Palace Grounds, Indiranagar",Exhibition,0.82
08-02-2024,10:15,Rajajinagar,Industrial Town Road,899,44.4,1.35,24.5,18.0,1,167.1,11,94,66,7,Clear,30.2,0,349,311,300,262,203,197,0.891,0.873,0.775,0.775,6,0.03,0.564,28453.23,4.15,99.99,817.55,12.992022,77.547103,8986d8b34abffff,Neighborhood Festivity  Rajajinagar,Sports,0.33
08-02-2024,10:15,Rajajinagar,Dr Rajkumar Road,950,39.9,1.5,27.4,19.0,0,177.0,33,89,89,22,Clear,29.2,0,382,331,319,267,170,151,0.866,0.837,0.637,0.637,19,0.112,0.395,4543.05,3.58,111.76,540.58,12.991482,77.551093,8986dd49bc7ffff,No Event,No Event,0.0
